_p0,_h1,Cospeciation,1.0,1.0
_p1,_h2,Cospeciation,1.0,1.0
p__Cyanobacteria_c__Cyanobacteriia_o__FACHB-46_f__FACHB-46_g__FACHB-46_s__FACHB-46_sp014695385,RS_GCF_014695385.1,Contemporaneous,1.0,2.365326977405628e-64
_p2,76.0_o__Cyanobacteriales,Loss,1.0,0.9
_p2,_h3,Cospeciation,0.9,0.9
_p12,_h18,Cospeciation,0.9,0.9
_p19,_h21,Transfer,0.9,0.6
_p22,_h8,Cospeciation,1.0,1.0
p__Cyanobacteria_c__Cyanobacteriia_o__Cyanobacteriales_f__Nostocaceae_g__Rivularia_s__Rivularia_sp000316665,_h9,Loss,1.0,1.0
p__Cyanobacteria_c__Cyanobacteriia_o__Cyanobacteriales_f__Nostocaceae_g__Rivularia_s__Rivularia_sp000316665,RS_GCF_000316665.1,Contemporaneous,1.0,2.365326977405628e-64
_p23,RS_GCF_000331305.1,Transfer,1.0,0.5
_p24,GB_GCA_003994795.1,Transfer,0.5,0.5
p__Cyanobacteria_c__Cyanobacteriia_o__Cyanobacteriales_f__Chamaesiphonaceae_g__Crinalium_s__Crinalium_epipsammum,RS_GCF_000317495.1,Contemporaneous,1.0,2.365326977405628e-64
p__Cyanobacteria_c__Cyanobacteriia_o__Cyanobacteriales_f__Nostocaceae_g__Cylindrospermum_s__Cylindrospermum_sp003994795,GB_GCA_003994795.1,Contemporaneous,1.0,2.365326977405628e-64
_p25,RS_GCF_000331305.1,Transfer,1.0,1.0
p__Cyanobacteria_c__Cyanobacteriia_o__Cyanobacteriales_f__Nostocaceae_g__Aulosira_s__Aulosira_brevissima,RS_GCF_002367995.1,Contemporaneous,1.0,2.365326977405628e-64
p__Cyanobacteria_c__Cyanobacteriia_o__Cyanobacteriales_f__Nostocaceae_g__Calothrix_s__Calothrix_sp000331305,RS_GCF_000331305.1,Contemporaneous,1.0,2.365326977405628e-64
_p20,_h21,Loss,0.6,0.3
_p20,RS_GCF_014849525.1,Transfer,0.6,0.2
_p21,RS_GCF_002218065.1,Transfer,0.3,0.3
p__Cyanobacteria_c__Cyanobacteriia_o__Cyanobacteriales_f__Nostocaceae_g__Nostoc_s__Nostoc_foliaceum_A,RS_GCF_014698505.1,Contemporaneous,1.0,2.365326977405628e-64
p__Cyanobacteria_c__Cyanobacteriia_o__Cyanobacteriales_f__Nostocaceae_g__Nodularia_s__Nodularia_sp002218065,RS_GCF_002218065.1,Contemporaneous,1.0,2.365326977405628e-64
p__Cyanobacteria_c__Cyanobacteriia_o__Cyanobacteriales_f__Coleofasciculaceae_g__FACHB-SPT15_s__FACHB-SPT15_sp014849525,RS_GCF_014849525.1,Contemporaneous,1.0,2.365326977405628e-64
_p13,_h19,Transfer,0.9,0.12857142857142856
_p16,RS_GCF_014132355.1,Transfer,0.22857142857142856,0.11428571428571428
_p18,GB_GCA_006968915.1,Transfer,0.5,0.5
p__Chloroflexota_c__Chloroflexia_o__Chloroflexales_f__Herpetosiphonaceae_g__Herpetosiphon_s__Herpetosiphon_aurantiacus,GB_GCA_000018565.1,Contemporaneous,1.0,2.365326977405628e-64
p__Cyanobacteria_c__Cyanobacteriia_o__Cyanobacteriales_f__Nostocaceae_g__Brasilonema_s__Brasilonema_octagenarum,GB_GCA_006968915.1,Contemporaneous,1.0,2.365326977405628e-64
_p17,RS_GCF_014132355.1,Transfer,0.35714285714285715,0.35714285714285715
p__Cyanobacteria_c__Cyanobacteriia_o__Cyanobacteriales_f__Nostocaceae_g__Mastigocoleus_s__Mastigocoleus_testarum,RS_GCF_001456025.1,Contemporaneous,1.0,2.365326977405628e-64
p__Cyanobacteria_c__Cyanobacteriia_o__Cyanobacteriales_f__Microcoleaceae_g__Okeania_s__Okeania_sp014132355,RS_GCF_014132355.1,Contemporaneous,1.0,2.365326977405628e-64
_p14,_h19,Cospeciation,1.0,1.0
_p15,_h20,Loss,1.0,1.0
_p15,100.0_g__Rippkaea,Cospeciation,1.0,1.0
p__Cyanobacteria_c__Cyanobacteriia_o__Cyanobacteriales_f__Microcystaceae_A_g__Rippkaea_s__Rippkaea_orientalis,RS_GCF_000021805.1,Contemporaneous,1.0,2.365326977405628e-64
